"","depth","mclust_results","hclust_3PCs-5Clusters"
"6360",94.82,3,3
"6361",94.834,3,3
"6362",94.845,3,3
"6363",94.859,3,3
"6364",94.87,3,3
"6365",94.884,3,3
"6366",94.895,3,3
"6367",94.923,3,3
"6368",94.928,3,3
"6369",94.948,3,3
"6370",94.953,3,3
"6371",94.973,3,3
"6372",94.978,3,3
"6373",94.998,3,3
"6374",95.003,3,3
"6375",95.023,3,3
"6376",95.028,3,3
"6377",95.048,3,3
"6378",95.053,3,3
"6379",95.073,3,3
"6380",95.078,3,3
"6381",95.098,3,3
"6382",95.103,3,3
"6383",95.123,3,3
"6384",95.128,3,3
"6385",95.148,3,3
"6386",95.153,3,3
"6387",95.173,3,3
"6388",95.178,3,3
"6389",95.198,3,3
"6390",95.203,3,3
"6391",95.223,3,3
"6392",95.228,3,3
"6393",95.248,3,3
"6394",95.253,3,3
"6395",95.273,3,3
"6396",95.278,3,3
"6397",95.298,3,3
"6398",95.303,3,3
"6399",95.323,3,3
"6400",95.328,3,3
"6401",95.348,3,3
"6402",95.353,3,3
"6403",95.373,3,3
"6404",95.378,3,3
"6405",95.398,3,3
"6406",95.403,3,3
"6407",95.423,3,3
"6408",95.428,3,3
"6409",95.448,3,3
"6410",95.453,3,3
"6411",95.473,3,3
"6412",95.478,3,3
"6413",95.498,3,3
"6414",95.503,3,3
"6415",95.523,3,3
"6416",95.528,3,3
"6417",95.548,3,3
"6418",95.553,3,3
"6419",95.573,3,3
"6420",95.578,3,3
"6421",95.598,3,3
"6422",95.603,3,3
"6423",95.623,3,2
"6424",95.628,3,2
"6425",95.648,4,2
"6426",95.653,4,2
"6427",95.673,4,2
"6428",95.678,4,2
"6429",95.698,3,3
"6430",95.703,3,3
"6431",95.723,3,3
"6432",95.728,3,3
"6433",95.748,3,2
"6434",95.753,3,2
"6435",95.773,3,3
"6436",95.778,3,3
"6437",95.798,3,3
"6438",95.803,3,3
"6439",95.823,4,4
"6440",95.828,4,4
"6441",95.848,3,3
"6442",95.853,3,3
"6443",95.873,3,3
"6444",95.878,3,3
"6445",95.898,3,3
"6446",95.903,3,3
"6447",95.923,1,3
"6448",95.928,1,3
"6449",95.948,3,3
"6450",95.953,3,3
"6451",95.973,3,3
"6452",95.978,3,3
"6453",95.998,3,3
"6454",96.003,3,3
"6455",96.023,3,3
"6456",96.028,3,3
"6457",96.048,3,3
"6458",96.053,3,3
"6459",96.073,3,3
"6460",96.078,3,3
"6461",96.098,3,3
"6462",96.103,3,3
"6463",96.312,3,3
"6464",96.312,3,3
"6465",96.337,3,3
"6466",96.337,3,3
"6467",96.362,3,3
"6468",96.362,3,3
"6469",96.387,3,3
"6470",96.387,3,3
"6471",96.412,3,3
"6472",96.412,3,3
"6473",96.437,3,3
"6474",96.437,3,3
"6475",96.462,3,3
"6476",96.462,3,3
"6477",96.487,3,3
"6478",96.487,3,3
"6479",96.512,3,3
"6480",96.512,3,3
"6481",96.537,3,3
"6482",96.537,3,3
"6483",96.562,3,3
"6484",96.562,3,3
"6485",96.587,3,3
"6486",96.587,3,3
"6487",96.612,3,3
"6488",96.612,3,3
"6489",96.637,1,3
"6490",96.637,1,3
